Fecha,Estado,Ventas
2024-12-01,Mexico State,65559.61
2024-12-01,Mexico State,412240.9
2024-12-01,Mexico State,56077.57
2024-12-01,Mexico State,103809.65000000001
2024-12-01,Mexico State,100991.8
2024-12-01,Mexico State,8118.58
2024-12-01,Mexico State,93542.0
2024-12-01,Mexico State,321183.5
2024-12-01,Mexico State,0.0
2024-12-01,Mexico State,4670.83
2024-12-01,Mexico State,4434880.96
2024-12-01,Mexico State,694502.2999999999
2024-12-01,Mexico State,779119.5100000001
2024-12-01,Mexico State,80730.0
2024-12-01,Michoacan,7020.0
2024-12-01,Michoacan,1234019.8000000003
2024-12-01,Michoacan,97781.08
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,58112.59
2024-12-01,Michoacan,16452.58
2024-12-01,Michoacan,60595.159999999996
2024-12-01,Morelos,0.0
2024-12-01,Morelos,559384.77
2024-12-01,Morelos,29376.800000000003
2024-12-01,Morelos,0.0
2024-12-01,Morelos,28683.89
2024-12-01,Nayarit,22846.18
2024-12-01,Nayarit,1375.94
2024-12-01,Nayarit,142474.47
2024-12-01,Nuevo Leon,6040.3099999999995
2024-12-01,Nuevo Leon,95677.58
2024-12-01,Nuevo Leon,515.0
2024-12-01,Nuevo Leon,87806.35
2024-12-01,Nuevo Leon,123362.13000000002
2024-12-01,Nuevo Leon,579717.4899999999
2024-12-01,Nuevo Leon,40785.479999999996
2024-12-01,Nuevo Leon,0.0
2024-12-01,Nuevo Leon,4894367.4
2024-12-01,Nuevo Leon,196212.7
2024-12-01,Nuevo Leon,18154.809999999998
2024-12-01,Nuevo Leon,390036.17000000004
2024-12-01,Nuevo Leon,519020.62
2024-12-01,Nuevo Leon,27429.92
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,1209113.22
2024-12-01,Oaxaca,1928.14
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,7020.0
2024-12-01,Puebla,1928.14
2024-12-01,Puebla,909499.97
2024-12-01,Puebla,1069988.56
2024-12-01,Puebla,2689.0
2024-12-01,Puebla,8264683.4399999995
2024-12-01,Puebla,35270.700000000004
2024-12-01,Puebla,20465.0
2024-12-01,Puebla,0.0
2024-12-01,Puebla,814.55
2024-12-01,Queretaro,0.0
2024-12-01,Queretaro,83481.6
2024-12-01,Queretaro,44043.6
2024-12-01,Queretaro,4889934.35
2024-12-01,Queretaro,8696.48
2024-12-01,Queretaro,84240.0
2024-12-01,Quintana Roo,3765449.91
2024-12-01,Quintana Roo,34114.380000000005
2024-12-01,Quintana Roo,0.0
2024-12-01,San Luis Potosi,19602.36
2024-12-01,San Luis Potosi,14290.2
2024-12-01,San Luis Potosi,10530.0
2024-12-01,San Luis Potosi,1801863.22
2024-12-01,San Luis Potosi,2511.58
2024-12-01,San Luis Potosi,9730.75
2024-12-01,Sinaloa,1538366.57
2024-12-01,Sinaloa,3510.0
2024-12-01,Sinaloa,17550.0
2024-12-01,Sinaloa,204757.37000000002
2024-12-01,Sinaloa,1090067.6500000001
2024-12-01,Sonora,113754.17
2024-12-01,Sonora,55124.740000000005
2024-12-01,Sonora,833455.1
2024-12-01,Sonora,1375.94
2024-12-01,Sonora,21190.94
2024-12-01,Sonora,81828.58
2024-12-01,Sonora,24570.0
2024-12-01,Sonora,13445.0
2024-12-01,Sonora,134912.48
2024-12-01,Tabasco,24252.58
2024-12-01,Tabasco,1162063.41
2024-12-01,Tamaulipas,53035.9
2024-12-01,Tamaulipas,113721.42
2024-12-01,Tamaulipas,9811.62
2024-12-01,Tamaulipas,118362.95999999999
2024-12-01,Tamaulipas,44726.6
2024-12-01,Tamaulipas,194775.0
2024-12-01,Tamaulipas,70200.0
2024-12-01,Tamaulipas,11127.58
2024-12-01,Tamaulipas,367058.0800000001
2024-12-01,Tlaxcala,66690.0
2024-12-01,Tlaxcala,0.0
2024-12-01,Tlaxcala,5917.2
2024-12-01,Veracruz,110436.86
2024-12-01,Veracruz,3078.68
2024-12-01,Veracruz,67523.0
2024-12-01,Veracruz,399940.36
2024-12-01,Veracruz,2689.0
2024-12-01,Veracruz,0.0
2024-12-01,Veracruz,41299.0
2024-12-01,Veracruz,24570.0
2024-12-01,Veracruz,1585023.39
2024-12-01,Yucatan,1337797.9899999998
2024-12-01,Yucatan,28082.58
2024-12-01,Zacatecas,4103.51
2024-12-01,Zacatecas,99996.4
2024-12-01,Zacatecas,21615.16
2024-12-01,Zacatecas,0.0
2024-12-01,Zacatecas,5378.0
2024-12-01,Zacatecas,32744.58
2024-12-01,Aguascalientes,622882.4500000001
2024-12-01,Aguascalientes,0.0
2024-12-01,Aguascalientes,4371.79
2024-12-01,Aguascalientes,2443.65
2024-12-01,Aguascalientes,11940.89
2024-12-01,Aguascalientes,12973.65
2024-12-01,Baja California,1203.6
2024-12-01,Baja California,1629.1
2024-12-01,Baja California,213339.58000000002
2024-12-01,Baja California,0.0
2024-12-01,Baja California,33142.55
2024-12-01,Baja California,0.0
2024-12-01,Baja California,0.0
2024-12-01,Baja California,350511.06000000006
2024-12-01,Baja California,1928.14
2024-12-01,Baja California Sur,0.0
2024-12-01,Baja California Sur,49992.28
2024-12-01,Baja California Sur,11339.77
2024-12-01,Baja California Sur,20910.5
2024-12-01,Baja California Sur,3557.24
2024-12-01,Campeche,0.0
2024-12-01,Campeche,115609.92
2024-12-01,Campeche,1928.14
2024-12-01,Campeche,4887.3
2024-12-01,Campeche,36423.009999999995
2024-12-01,Campeche,1928.14
2024-12-01,Campeche,0.0
2024-12-01,Chiapas,1928.14
2024-12-01,Chiapas,3510.0
2024-12-01,Chiapas,9341.66
2024-12-01,Chiapas,24495.25
2024-12-01,Chiapas,19554.35
2024-12-01,Chiapas,0.0
2024-12-01,Chiapas,0.0
2024-12-01,Chiapas,54157.15
2024-12-01,Chiapas,7834.55
2024-12-01,Chiapas,6830.83
2024-12-01,Chiapas,814.55
2024-12-01,Chiapas,6598.97
2024-12-01,Chiapas,1629.1
2024-12-01,Chiapas,0.0
2024-12-01,Chiapas,116312.51
2024-12-01,Chiapas,74987.40999999999
2024-12-01,Chiapas,0.0
2024-12-01,Chiapas,365403.92999999993
2024-12-01,Chiapas,5701.85
2024-12-01,Chihuahua,919865.41
2024-12-01,Chihuahua,5186.34
2024-12-01,Chihuahua,32175.420000000002
2024-12-01,Chihuahua,7413.52
2024-12-01,Chihuahua,336434.52999999997
2024-12-01,Chihuahua,814.55
2024-12-01,Chihuahua,4887.3
2024-12-01,Chihuahua,4670.83
2024-12-01,Coahuila,814.55
2024-12-01,Coahuila,1928.14
2024-12-01,Coahuila,0.0
2024-12-01,Coahuila,12870.0
2024-12-01,Coahuila,10484.19
2024-12-01,Coahuila,10175.18
2024-12-01,Coahuila,308996.42
2024-12-01,Coahuila,10890.0
2024-12-01,Coahuila,342048.8
2024-12-01,Colima,66709.57
2024-12-01,Colima,4781.25
2024-12-01,Durango,814.55
2024-12-01,Durango,262887.5
2024-12-01,Durango,990.0
2024-12-01,Durango,79880.44
2024-12-01,Durango,0.0
2024-12-01,Durango,2689.0
2024-12-01,Guanajuato,2742.69
2024-12-01,Guanajuato,36638.96000000001
2024-12-01,Guanajuato,0.0
2024-12-01,Guanajuato,6598.97
2024-12-01,Guanajuato,236295.32
2024-12-01,Guanajuato,814.55
2024-12-01,Guanajuato,49256.02
2024-12-01,Guanajuato,814.55
2024-12-01,Guanajuato,39195.88
2024-12-01,Guanajuato,5784.42
2024-12-01,Guanajuato,407696.0
2024-12-01,Guanajuato,814.55
2024-12-01,Guanajuato,2970.0
2024-12-01,Guanajuato,612519.21
2024-12-01,Guanajuato,18903.46
2024-12-01,Guanajuato,3557.24
2024-12-01,Guanajuato,9640.7
2024-12-01,Guanajuato,0.0
2024-12-01,Guanajuato,181951.82
2024-12-01,Guanajuato,33892.44
2024-12-01,Guanajuato,51137.18
2024-12-01,Guanajuato,15968.14
2024-12-01,Guanajuato,814.55
2024-12-01,Guanajuato,69197.66
2024-12-01,Guanajuato,22059.339999999997
2024-12-01,Guanajuato,5784.42
2024-12-01,Guanajuato,4371.79
2024-12-01,Guanajuato,0.0
2024-12-01,Guanajuato,1928.14
2024-12-01,Guanajuato,5485.38
2024-12-01,Guerrero,204562.5
2024-12-01,Guerrero,6740.67
2024-12-01,Guerrero,1912.5
2024-12-01,Guerrero,0.0
2024-12-01,Guerrero,116625.76000000001
2024-12-01,Guerrero,3856.28
2024-12-01,Guerrero,0.0
2024-12-01,Guerrero,40562.89
2024-12-01,Guerrero,26569.800000000003
2024-12-01,Guerrero,19478.14
2024-12-01,Guerrero,35255.19
2024-12-01,Guerrero,12269.54
2024-12-01,Guerrero,0.0
2024-12-01,Guerrero,1629.1
2024-12-01,Guerrero,9184.32
2024-12-01,Guerrero,1928.14
2024-12-01,Guerrero,0.0
2024-12-01,Guerrero,0.0
2024-12-01,Hidalgo,7166.34
2024-12-01,Hidalgo,814.55
2024-12-01,Hidalgo,15988.58
2024-12-01,Hidalgo,814.55
2024-12-01,Hidalgo,63065.590000000004
2024-12-01,Hidalgo,3856.28
2024-12-01,Hidalgo,9857.17
2024-12-01,Hidalgo,858061.0799999998
2024-12-01,Hidalgo,0.0
2024-12-01,Hidalgo,6475.38
2024-12-01,Hidalgo,0.0
2024-12-01,Hidalgo,9724.55
2024-12-01,Hidalgo,7114.48
2024-12-01,Hidalgo,18375.25
2024-12-01,Hidalgo,2443.65
2024-12-01,Hidalgo,18365.05
2024-12-01,Hidalgo,116871.49
2024-12-01,Hidalgo,2443.65
2024-12-01,Jalisco,5485.38
2024-12-01,Jalisco,1629.1
2024-12-01,Jalisco,3856.28
2024-12-01,Jalisco,0.0
2024-12-01,Jalisco,814.55
2024-12-01,Jalisco,9128.91
2024-12-01,Jalisco,30767.670000000006
2024-12-01,Jalisco,1928.14
2024-12-01,Jalisco,0.0
2024-12-01,Jalisco,5784.42
2024-12-01,Jalisco,447387.44999999995
2024-12-01,Jalisco,0.0
2024-12-01,Jalisco,12383.39
2024-12-01,Jalisco,7465.38
2024-12-01,Jalisco,79325.16
2024-12-01,Jalisco,14811.4
2024-12-01,Jalisco,1928.14
2024-12-01,Jalisco,814.55
2024-12-01,Jalisco,956.25
2024-12-01,Jalisco,11568.84
2024-12-01,Jalisco,51296.560000000005
2024-12-01,Jalisco,4639.55
2024-12-01,Jalisco,0.0
2024-12-01,Jalisco,59317.12
2024-12-01,Jalisco,12210.41
2024-12-01,Jalisco,4898.14
2024-12-01,Jalisco,0.0
2024-12-01,Jalisco,3510.0
2024-12-01,Jalisco,558169.54
2024-12-01,Jalisco,1629.1
2024-12-01,Jalisco,13418.78
2024-12-01,Mexico City,1756029.7000000002
2024-12-01,Mexico City,657481.29
2024-12-01,Mexico City,3342839.4899999998
2024-12-01,Mexico City,3693276.0499999993
2024-12-01,Mexico City,1289784.88
2024-12-01,Mexico City,2197398.2
2024-12-01,Mexico City,1348461.1
2024-12-01,Mexico City,168302.43
2024-12-01,Mexico City,1432806.77
2024-12-01,Mexico City,698857.02
2024-12-01,Mexico City,1832714.6099999999
2024-12-01,Mexico City,125349.75
2024-12-01,Mexico City,1423309.52
2024-12-01,Mexico City,492977.64999999997
2024-12-01,Mexico City,721171.9200000002
2024-12-01,Mexico State,4670.83
2024-12-01,Mexico State,0.0
2024-12-01,Mexico State,100061.38999999998
2024-12-01,Mexico State,1142072.41
2024-12-01,Mexico State,143297.63
2024-12-01,Mexico State,2443.6499999999996
2024-12-01,Mexico State,2443.6499999999996
2024-12-01,Mexico State,612628.32
2024-12-01,Mexico State,347146.74000000005
2024-12-01,Mexico State,169667.8
2024-12-01,Mexico State,1928.14
2024-12-01,Mexico State,85774.05
2024-12-01,Mexico State,746658.52
2024-12-01,Mexico State,518718.52
2024-12-01,Mexico State,3960.0
2024-12-01,Mexico State,1222821.26
2024-12-01,Mexico State,70181.98000000001
2024-12-01,Mexico State,3510.0
2024-12-01,Mexico State,3856.28
2024-12-01,Mexico State,12199.89
2024-12-01,Mexico State,7479.9400000000005
2024-12-01,Mexico State,25428.84
2024-12-01,Mexico State,300.9
2024-12-01,Mexico State,709418.95
2024-12-01,Mexico State,1043461.0399999999
2024-12-01,Mexico State,40999.54
2024-12-01,Mexico State,50183.5
2024-12-01,Mexico State,0.0
2024-12-01,Mexico State,2443.65
2024-12-01,Mexico State,26137.16
2024-12-01,Mexico State,41137.95
2024-12-01,Mexico State,197505.66999999998
2024-12-01,Mexico State,1928.14
2024-12-01,Mexico State,0.0
2024-12-01,Mexico State,15940.63
2024-12-01,Mexico State,814.55
2024-12-01,Mexico State,31483.2
2024-12-01,Mexico State,0.0
2024-12-01,Mexico State,1290.9
2024-12-01,Mexico State,214572.26999999996
2024-12-01,Mexico State,6969.0
2024-12-01,Mexico State,749239.35
2024-12-01,Mexico State,1046279.0999999999
2024-12-01,Mexico State,99198.58
2024-12-01,Mexico State,10453.449999999999
2024-12-01,Mexico State,14755.310000000001
2024-12-01,Mexico State,814.55
2024-12-01,Mexico State,38596.649999999994
2024-12-01,Mexico State,14219.93
2024-12-01,Mexico State,36023.46
2024-12-01,Mexico State,40626.62
2024-12-01,Michoacan,29351.25
2024-12-01,Michoacan,956.25
2024-12-01,Michoacan,9640.7
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,20303.39
2024-12-01,Michoacan,5456.25
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,13414.39
2024-12-01,Michoacan,632774.23
2024-12-01,Michoacan,20592.05
2024-12-01,Michoacan,13600.7
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,1928.14
2024-12-01,Michoacan,8403.52
2024-12-01,Michoacan,1928.14
2024-12-01,Michoacan,814.55
2024-12-01,Michoacan,814.55
2024-12-01,Michoacan,28080.0
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,135528.36
2024-12-01,Michoacan,814.55
2024-12-01,Michoacan,10876.28
2024-12-01,Michoacan,68264.81
2024-12-01,Michoacan,0.0
2024-12-01,Michoacan,12068.71
2024-12-01,Morelos,3698.94
2024-12-01,Morelos,182903.68000000002
2024-12-01,Morelos,589522.39
2024-12-01,Morelos,18516.66
2024-12-01,Morelos,64372.04
2024-12-01,Morelos,12610.7
2024-12-01,Morelos,47292.78
2024-12-01,Morelos,4926.35
2024-12-01,Morelos,6729.04
2024-12-01,Morelos,86662.63
2024-12-01,Morelos,0.0
2024-12-01,Morelos,4513.5
2024-12-01,Nayarit,0.0
2024-12-01,Nayarit,48155.5
2024-12-01,Nayarit,1928.14
2024-12-01,Nayarit,0.0
2024-12-01,Nayarit,9436.44
2024-12-01,Nayarit,0.0
2024-12-01,Nayarit,0.0
2024-12-01,Nayarit,140534.38
2024-12-01,Nuevo Leon,0.0
2024-12-01,Nuevo Leon,38895.04
2024-12-01,Nuevo Leon,1980.0
2024-12-01,Nuevo Leon,3960.0
2024-12-01,Nuevo Leon,7501.67
2024-12-01,Nuevo Leon,3043.59
2024-12-01,Nuevo Leon,25510.4
2024-12-01,Nuevo Leon,289255.57
2024-12-01,Nuevo Leon,15863.98
2024-12-01,Nuevo Leon,9585.390000000001
2024-12-01,Nuevo Leon,1603765.57
2024-12-01,Nuevo Leon,26874.67
2024-12-01,Nuevo Leon,990.0
2024-12-01,Nuevo Leon,252830.91
2024-12-01,Nuevo Leon,1034885.6300000001
2024-12-01,Nuevo Leon,75456.87
2024-12-01,Oaxaca,18588.84
2024-12-01,Oaxaca,27798.75
2024-12-01,Oaxaca,32085.82
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,7712.56
2024-12-01,Oaxaca,1928.14
2024-12-01,Oaxaca,593100.3600000001
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,10530.0
2024-12-01,Oaxaca,1770.8
2024-12-01,Oaxaca,956.25
2024-12-01,Oaxaca,5753.14
2024-12-01,Oaxaca,30900.500000000004
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,0.0
2024-12-01,Oaxaca,2443.6499999999996
2024-12-01,Oaxaca,51746.15
2024-12-01,Puebla,0.0
2024-12-01,Puebla,7868.14
2024-12-01,Puebla,92595.40000000001
2024-12-01,Puebla,5627.08
2024-12-01,Puebla,41653.24
2024-12-01,Puebla,13888.9
2024-12-01,Puebla,9652.59
2024-12-01,Puebla,1944123.9000000001
2024-12-01,Puebla,18013.510000000002
2024-12-01,Puebla,351588.34
2024-12-01,Puebla,28450.629999999997
2024-12-01,Puebla,158085.11
2024-12-01,Puebla,5139.1
2024-12-01,Puebla,35426.07
2024-12-01,Puebla,5485.38
2024-12-01,Puebla,43725.12
2024-12-01,Puebla,814.55
2024-12-01,Puebla,0.0
2024-12-01,Puebla,300.9
2024-12-01,Puebla,0.0
2024-12-01,Queretaro,0.0
2024-12-01,Queretaro,31424.329999999998
2024-12-01,Queretaro,3856.28
2024-12-01,Queretaro,234184.97999999998
2024-12-01,Queretaro,190024.02000000002
2024-12-01,Queretaro,5940.0
2024-12-01,Queretaro,957975.0399999999
2024-12-01,Queretaro,33030.98
2024-12-01,Queretaro,144033.99
2024-12-01,Queretaro,28233.429999999997
2024-12-01,Quintana Roo,298855.65
2024-12-01,Quintana Roo,19281.4
2024-12-01,Quintana Roo,3270.9
2024-12-01,Quintana Roo,0.0
2024-12-01,Quintana Roo,1928.14
2024-12-01,Quintana Roo,0.0
2024-12-01,Quintana Roo,68070.17000000001
2024-12-01,Quintana Roo,21160.7
2024-12-01,San Luis Potosi,2742.69
2024-12-01,San Luis Potosi,0.0
2024-12-01,San Luis Potosi,19834.130000000005
2024-12-01,San Luis Potosi,16847.05
2024-12-01,San Luis Potosi,2742.69
2024-12-01,San Luis Potosi,3908.1400000000003
2024-12-01,San Luis Potosi,542069.99
2024-12-01,San Luis Potosi,0.0
2024-12-01,San Luis Potosi,12563.41
2024-12-01,San Luis Potosi,4371.79
2024-12-01,Sinaloa,0.0
2024-12-01,Sinaloa,288957.28
2024-12-01,Sinaloa,2742.69
2024-12-01,Sinaloa,9625.060000000001
2024-12-01,Sinaloa,7712.56
2024-12-01,Sinaloa,1912.5
2024-12-01,Sinaloa,4812.530000000001
2024-12-01,Sinaloa,167904.93999999997
2024-12-01,Sinaloa,198871.8
2024-12-01,Sinaloa,21426.010000000002
2024-12-01,Sinaloa,5784.42
2024-12-01,Sonora,3856.28
2024-12-01,Sonora,3541.6000000000004
2024-12-01,Sonora,58433.48
2024-12-01,Sonora,20528.89
2024-12-01,Sonora,484836.1
2024-12-01,Sonora,956.25
2024-12-01,Sonora,10636.51
2024-12-01,Sonora,3856.28
2024-12-01,Sonora,5485.38
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,7114.48
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,7183.59
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,1928.14
2024-12-01,Tabasco,9558.130000000001
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,3856.28
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,8221.67
2024-12-01,Tabasco,0.0
2024-12-01,Tabasco,7712.56
2024-12-01,Tabasco,227596.21000000002
2024-12-01,Tamaulipas,34002.1
2024-12-01,Tamaulipas,91070.71
2024-12-01,Tamaulipas,59655.700000000004
2024-12-01,Tamaulipas,1629.1
2024-12-01,Tamaulipas,87331.91
2024-12-01,Tamaulipas,49824.18000000001
2024-12-01,Tamaulipas,11520.0
2024-12-01,Tamaulipas,0.0
2024-12-01,Tamaulipas,127642.57
2024-12-01,Tamaulipas,23607.14
2024-12-01,Tamaulipas,154989.81000000003
2024-12-01,Tamaulipas,0.0
2024-12-01,Tlaxcala,51616.79
2024-12-01,Tlaxcala,10388.14
2024-12-01,Tlaxcala,14821.27
2024-12-01,Tlaxcala,5784.42
2024-12-01,Tlaxcala,231078.42
2024-12-01,Tlaxcala,3856.28
2024-12-01,Veracruz,14854.55
2024-12-01,Veracruz,1928.14
2024-12-01,Veracruz,1928.14
2024-12-01,Veracruz,814.55
2024-12-01,Veracruz,273383.74
2024-12-01,Veracruz,3609.1
2024-12-01,Veracruz,1629.1
2024-12-01,Veracruz,10523.529999999999
2024-12-01,Veracruz,108233.62
2024-12-01,Veracruz,121373.68
2024-12-01,Veracruz,5485.38
2024-12-01,Veracruz,0.0
2024-12-01,Veracruz,6252.6900000000005
2024-12-01,Veracruz,1928.14
2024-12-01,Veracruz,520523.48
2024-12-01,Veracruz,11702.74
2024-12-01,Veracruz,3557.24
2024-12-01,Veracruz,0.0
2024-12-01,Veracruz,14140.7
2024-12-01,Veracruz,34831.39
2024-12-01,Veracruz,0.0
2024-12-01,Veracruz,1928.14
2024-12-01,Veracruz,3510.0
2024-12-01,Veracruz,100691.37000000001
2024-12-01,Veracruz,814.55
2024-12-01,Veracruz,12510.0
2024-12-01,Veracruz,12610.7
2024-12-01,Veracruz,90895.94
2024-12-01,Veracruz,49150.41
2024-12-01,Veracruz,3557.24
2024-12-01,Veracruz,4774.55
2024-12-01,Veracruz,9000.0
2024-12-01,Veracruz,990.0
2024-12-01,Veracruz,8180.830000000001
2024-12-01,Veracruz,1928.14
2024-12-01,Veracruz,19634.16
2024-12-01,Veracruz,240286.42
2024-12-01,Yucatan,548295.73
2024-12-01,Yucatan,300.9
2024-12-01,Yucatan,108075.33000000002
2024-12-01,Yucatan,1928.14
2024-12-01,Yucatan,1928.14
2024-12-01,Yucatan,0.0
2024-12-01,Yucatan,1629.1
2024-12-01,Zacatecas,0.0
2024-12-01,Zacatecas,12474.650000000001
2024-12-01,Zacatecas,0.0
2024-12-01,Zacatecas,1629.1
2024-12-01,Zacatecas,5784.42
2024-12-01,Zacatecas,814.55
2024-12-01,Zacatecas,0.0
2024-12-01,Zacatecas,0.0
2024-12-01,Zacatecas,1928.14
2024-12-01,Zacatecas,73994.49
2025-01-01,Aguascalientes,0.0
2025-01-01,Baja California,0.0
2025-01-01,Baja California,14533.08
2025-01-01,Baja California,426915.55
2025-01-01,Baja California Sur,1028.97
2025-01-01,Baja California Sur,7862.68
2025-01-01,Baja California Sur,0.0
2025-01-01,Campeche,818.42
2025-01-01,Chiapas,561895.78
2025-01-01,Chiapas,19326.53
2025-01-01,Chihuahua,85350.0
2025-01-01,Chihuahua,3916544.39
2025-01-01,Coahuila,93787.3
2025-01-01,Coahuila,8794.880000000001
2025-01-01,Coahuila,37997.45
2025-01-01,Coahuila,135088.63
2025-01-01,Colima,352527.97000000003
2025-01-01,Durango,122932.44
2025-01-01,Durango,0.0
2025-01-01,Guanajuato,25766.5
2025-01-01,Guanajuato,215511.79
2025-01-01,Guanajuato,733230.8300000001
2025-01-01,Guanajuato,4193.25
2025-01-01,Guanajuato,0.0
2025-01-01,Guanajuato,0.0
2025-01-01,Guanajuato,838.65
2025-01-01,Guerrero,4204.95
2025-01-01,Guerrero,10063.8
2025-01-01,Hidalgo,68415.0
2025-01-01,Jalisco,300.9
2025-01-01,Jalisco,0.0
2025-01-01,Jalisco,1282043.31
2025-01-01,Jalisco,11182.900000000001
2025-01-01,Jalisco,8386.5
2025-01-01,Jalisco,5760.0
2025-01-01,Jalisco,2998.65
2025-01-01,Jalisco,323137.81
2025-01-01,Mexico City,7565879.180000001
2025-01-01,Mexico City,269655.52
2025-01-01,Mexico City,44887.26
2025-01-01,Mexico City,1205280.55
2025-01-01,Mexico City,42117.07
2025-01-01,Mexico City,2845.0
2025-01-01,Mexico City,0.0
2025-01-01,Mexico City,75065.40999999999
2025-01-01,Mexico City,459098.19
2025-01-01,Mexico City,497488.74000000005
2025-01-01,Mexico City,0.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,82147.66
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,6952.0
2025-01-01,Mexico State,15379.58
2025-01-01,Mexico State,67720.84
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,17785.48
2025-01-01,Mexico State,20225.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,1793426.01
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,0.0
2025-01-01,Michoacan,159033.47999999998
2025-01-01,Michoacan,9805.17
2025-01-01,Michoacan,32620.629999999997
2025-01-01,Michoacan,14740.74
2025-01-01,Morelos,10634.529999999999
2025-01-01,Nayarit,2515.95
2025-01-01,Nayarit,41972.21000000001
2025-01-01,Nuevo Leon,0.0
2025-01-01,Nuevo Leon,34850.2
2025-01-01,Nuevo Leon,53918.46000000001
2025-01-01,Nuevo Leon,29377.79
2025-01-01,Nuevo Leon,1544415.13
2025-01-01,Nuevo Leon,11304.8
2025-01-01,Nuevo Leon,1127906.3800000001
2025-01-01,Puebla,125076.55000000002
2025-01-01,Puebla,75088.20000000001
2025-01-01,Queretaro,9003.0
2025-01-01,Queretaro,236429.77
2025-01-01,Quintana Roo,4418.42
2025-01-01,San Luis Potosi,0.0
2025-01-01,San Luis Potosi,160871.16000000003
2025-01-01,Sinaloa,76108.68999999999
2025-01-01,Sinaloa,0.0
2025-01-01,Sinaloa,0.0
2025-01-01,Sonora,3560.64
2025-01-01,Sonora,6773.45
2025-01-01,Sonora,4193.25
2025-01-01,Sonora,3354.6
2025-01-01,Tabasco,8535.0
2025-01-01,Tamaulipas,0.0
2025-01-01,Tamaulipas,902.7
2025-01-01,Tamaulipas,0.0
2025-01-01,Tamaulipas,1677.3
2025-01-01,Veracruz,0.0
2025-01-01,Veracruz,0.0
2025-01-01,Veracruz,0.0
2025-01-01,Veracruz,159046.14
2025-01-01,Yucatan,50030.32
2025-01-01,Yucatan,0.0
2025-01-01,Zacatecas,7526.52
2025-01-01,Zacatecas,210838.06
2025-01-01,Zacatecas,4186.14
2025-01-01,Baja California,0.0
2025-01-01,Baja California,7200.0
2025-01-01,Baja California,526957.22
2025-01-01,Coahuila,108090.53
2025-01-01,Guanajuato,0.0
2025-01-01,Hidalgo,10408.67
2025-01-01,Jalisco,13300.04
2025-01-01,Jalisco,64080.83
2025-01-01,Mexico City,355910.0
2025-01-01,Mexico City,89304.38
2025-01-01,Mexico City,0.0
2025-01-01,Mexico City,197536.93
2025-01-01,Mexico City,818.42
2025-01-01,Mexico City,231046.38
2025-01-01,Mexico City,0.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,83790.0
2025-01-01,Mexico State,0.0
2025-01-01,Mexico State,68415.0
2025-01-01,Mexico State,0.0
2025-01-01,Nuevo Leon,126880.48
2025-01-01,Nuevo Leon,0.0
2025-01-01,Nuevo Leon,926265.9500000001
2025-01-01,Nuevo Leon,62590.0
2025-01-01,Oaxaca,1946.53
2025-01-01,Oaxaca,1946.53
2025-01-01,Puebla,2845.0
2025-01-01,Puebla,34140.0
2025-01-01,Queretaro,216393.88999999998
2025-01-01,San Luis Potosi,230942.65
2025-01-01,Veracruz,0.0
2025-01-01,Zacatecas,0.0
2025-01-01,Aguascalientes,1884777.8499999999
2025-01-01,Aguascalientes,11801.779999999999
2025-01-01,Baja California,197170.47999999998
2025-01-01,Baja California,1132669.49
2025-01-01,Baja California,45188.0
2025-01-01,Baja California,14934.0
2025-01-01,Baja California,2086320.0
2025-01-01,Baja California Sur,2173.72
2025-01-01,Baja California Sur,52805.740000000005
2025-01-01,Baja California Sur,72222.18000000001
2025-01-01,Baja California Sur,10428.0
2025-01-01,Baja California Sur,3893.06
2025-01-01,Campeche,3092.35
2025-01-01,Campeche,818.42
2025-01-01,Chiapas,818.42
2025-01-01,Chiapas,69520.0
2025-01-01,Chiapas,1518198.79
2025-01-01,Chihuahua,808393.5800000001
2025-01-01,Chihuahua,3476.0
2025-01-01,Chihuahua,55616.0
2025-01-01,Chihuahua,69520.0
2025-01-01,Chihuahua,821069.67
2025-01-01,Chihuahua,34760.0
